#
#  gcf_000012905cyc 28.1 Genes link table generated on Tue Jul 23, 2024
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
RSP_4110	Q3IV55	wbyL	
RSP_1763	Q3J5M4	pheS	
RSP_3143	Q3IXH5		
RSP_4275	Q3HKE4		
RSP_1944	Q3J539		
RSP_0621	Q3J089		
RSP_3012	Q3IXV6		
RSP_0433	Q3J0S4		
RSP_3691	Q3IVY3		
RSP_0801	Q3IZQ4		
RSP_2338	Q3J3Z0		
RSP_1991	Q3J4Z3		
RSP_2944	Q3J279		
RSP_0297	Q3J163		
RSP_3451	Q3IWM9		
RSP_2903	Q3J2C1		
RSP_2241	P50935	hisE	
RSP_7627	U5NMJ7		
RSP_1974	Q3J512		
RSP_6042	Q3J4A8		
RSP_3421	Q3IWQ9		
RSP_0515	Q3J0J7		
RSP_6095	Q3J1P0		
RSP_1851	Q3J5D4	metZ	
RSP_4265	Q3HKF1		
RSP_2395	Q3J3S8		
RSP_3153	Q3IXG5		
RSP_0140	Q3J1M0	rpsR	
RSP_3410	Q3IWS0		
RSP_3562	Q3IWC1	sqr	
RSP_1761	Q3J5M6	pheT	
RSP_1539	Q3J6A3		
RSP_1216	Q3IYI7	rbsK	
RSP_2157	Q3J4H4		
RSP_2016	Q3J4W8	rpmB	
RSP_3323	Q3IX08		
RSP_2169	Q3J4G4	suhB	
RSP_3583	Q3IW98		
RSP_3278	Q3IX48		
RSP_0870	Q3IZI1		
RSP_1496	Q3J6E6		
RSP_2995	Q3J223		
RSP_0379	Q3J0Y0		
RSP_3051	Q3IXR7		
RSP_1143	Q3IYQ7		
RSP_3910	Q3HKJ2		
RSP_3679	Q3IVZ6		
RSP_2314	Q3J416		
RSP_2810	Q3J2I0		
RSP_0493	Q3J0M0	hupV	
RSP_3338	Q3IWZ2		
RSP_2143	Q3J4I8		
RSP_2858	Q3J2N2		
RSP_0601	Q3J0A9	rpoH2	
RSP_1040	Q3IZ10		
RSP_4324			
RSP_2431	Q3J3P2		
RSP_0419	Q3J0T9		
RSP_3557	Q3IWC6		
RSP_1302	Q3IYA1	motB1	
RSP_0961	Q3IZ90	MeaA	
RSP_0064	Q3J1U6	fliQ	
RSP_2276	Q3J453		
RSP_0988	Q3IZ63		
RSP_2386	Q3J3T6		
RSP_2895	Q3J2C9		
RSP_3120	Q3IXJ9		
RSP_4298			
RSP_3935	Q3HKH9	atpA	
RSP_2154	Q3J4H7		
RSP_1503	Q3J6E0		
RSP_2128	Q3J4K2	purQ	
RSP_1856	Q3J5C9	glyQ	
RSP_1465	Q3J6H7		
RSP_3409	Q3IWS1		
RSP_0088	Q3J1S1		
RSP_2943	Q3J281	argS	
RSP_2842	Q3J2L6	trkH1	
RSP_4345			
RSP_0513	Q3J0J9		
RSP_0381	Q3J0X8		
RSP_0401	Q3J0V9		
RSP_2080	Q3J4P9		
RSP_3159	Q3IXF9		
RSP_7191	Q3IV90		
RSP_3784	Q3IVP9		
RSP_7538	U5NR96		
RSP_0257	Q3J1A5	pufL	
RSP_0447	Q3J0R5		
RSP_0928	Q3IZC4		
RSP_2805	Q3J2H5	nemA	
RSP_3529	Q3IWF3		
RSP_1804	Q3J5I3	ccmD	
RSP_1023	Q3IZ27		
RSP_3769	Q3IVR5		
RSP_1313	Q3IY90		
RSP_7540	U5NMQ2		
RSP_1857	Q3J5C8		
RSP_7581	U5NMT8		
RSP_2760	Q3J2R8		
RSP_0643	Q3J067		
RSP_2175	Q3J4F8		
RSP_3463	Q3IWL7		
RSP_1681	Q3J5V5		
RSP_0803	Q3IZQ2	DppF	
RSP_3213	Q3IXA4		
RSP_3514	Q3IWG7		
RSP_4231	Q3IUV9	traU	
RSP_3775	Q3IVN9		
RSP_0397	Q3J0W3	dnaG	
RSP_3711	Q3IVW4		
RSP_2141	Q3J4J0		
RSP_1966	Q3J519		
RSP_3892	Q3HKJ7		
RSP_2328	Q3J402	mreC	
RSP_3848	Q3HKP0	rmlA/rfbA	
RSP_2268	Q3J462		
RSP_4226	Q3IUW4	traC	
RSP_6196	Q3IW25		
RSP_1556	Q3J685	puc2B	
RSP_1982	Q3J502		
RSP_0480	Q3J0N2	uxuB	
RSP_3963	Q3IVD2		
RSP_1544	Q3J698		
RSP_1901	Q3J585		
RSP_4023	Q3IVJ2	repA3	
RSP_0125		opgG	
RSP_3160	Q3IXF8		
RSP_3804	Q3IVM4		
RSP_3925	Q3HKH1		
RSP_1523	Q3J6B8		
RSP_1679	Q3J5V7		
RSP_3772	Q3IVN6		
RSP_3460	Q3IWM0		
RSP_4065	Q3IV93		
RSP_3690	Q3IVY4		
RSP_6073	Q3J2I5		
RSP_2206	Q3J4C3		
RSP_1269	Q3IYD6	kdpE	
RSP_1702	Q3J5T3	rplA	
RSP_0642	Q3J068		
RSP_3862	Q3HKM4		
RSP_2935	Q3J289	hutH	
RSP_2231	Q3J497		
RSP_0523	Q3J0I9		
RSP_1258	Q3IYE7		
RSP_6018	Q3J5L5		
RSP_2405	Q3J3R8		
RSP_1097	Q3IYV1		
RSP_3359	Q3IWX2	gpD	
RSP_1318	Q3IY86		
RSP_2156	Q3J4H5		
RSP_2795	Q3J2G4		
RSP_0162	Q3J1J9		
RSP_6022	Q3J5B5		
RSP_0295	Q3J165		
RSP_4165	Q3IV06		
RSP_0177	Q3J1I4		
RSP_2207	Q3J4C2	deoD	
RSP_0351	Q3J108		
RSP_0867	Q3IZI4	rnhA	
RSP_0460	Q3J0Q2		
RSP_1748	Q3J5N9	bztB	
RSP_2657	Q3J322	xthA	
RSP_0663	Q3J047		
RSP_3400	Q3IWT1		
RSP_1443	Q3J6K0		
RSP_2510	Q3J3G3	hmgL	
RSP_0738	Q3IZX0	mobA	
RSP_7547	U5NRI3		
RSP_3542	Q3IWE2		
RSP_0737	Q3IZX1	mobB	
RSP_1554	Q3J687		
RSP_3826	Q3IXX4		
RSP_4331			
RSP_2363	Q3J3W2		
RSP_2622	Q3J355	ligA	
RSP_1663	Q3J5X3		
RSP_2961	Q3J262		
RSP_3018	Q3IXV1		
RSP_1937	O33567	InfC	
RSP_3432	Q3IWP8		
RSP_3240	Q3IX82		
RSP_4113	Q3IV46	napE	
RSP_2360	Q3J3W5		
RSP_2875	Q3J2E8	glk	
RSP_2710	Q3J2X0		
RSP_2986	Q3J237		
RSP_0204	Q3J1F9		
RSP_1580	Q3J661	lgt	
RSP_2747	Q3J2T2		
RSP_2643	Q3J336	glnE	
RSP_3727	Q3IVU9		
RSP_0303	Q3J157	ureF	
RSP_6180	Q3IWT0		
RSP_1460	Q3J6I2		
RSP_0458	Q3J0Q4		
RSP_6155	Q3IY81		
RSP_3701	Q3IVX3		
RSP_3993	Q3IVG4		
RSP_0918	Q3IZD4		
RSP_0192	Q3J1H1	aat	
RSP_4195	Q3IUY8		
RSP_3989	Q3IVF9		
RSP_1223	Q3IYI0	tdcF	
RSP_4201	Q3IUY3		
RSP_0484	Q3J0M8		
RSP_6075	Q3J2H0		
RSP_2419	Q3J3Q3		
RSP_0271	P54980	crtI	
RSP_2695	Q3J2Y5		
RSP_2804	Q3J2H4	tgt	
RSP_4274	Q3HKE5	fecR	
RSP_0288	Q9RFD6	bchL	
RSP_0416	Q3J0U1		
RSP_3272	Q3IX54	ggt	
RSP_6052	Q3J3P4		
RSP_1757	Q3J5N0	panC	
RSP_6148	Q3IYJ2		
RSP_3743	Q3IVT5	speB1	
RSP_0854	Q3IZJ8		
RSP_1093	P40685	chrR	
RSP_4296			
RSP_3433	Q3IWP7		
RSP_0536	Q3J0H6	nifX	
RSP_2821	Q3J2J3	cobM	
RSP_1180	Q3IYM0	xylF	
RSP_3391	Q3IWT9		
RSP_2356	Q3J3X0		
RSP_1969	Q3J517	purM	
RSP_1450	Q3J6J3		
RSP_1100	Q3IYU8	purH	
RSP_2066	Q3J4R9		
RSP_2179	Q3J4F3	proV	
RSP_1920	Q3J564		
RSP_0649	Q3J061	thiM	
RSP_2999	Q3J219		
RSP_0170	Q3J1J1		
RSP_0427	Q3J0T1		
RSP_2521	Q3J3F3	nuoG	
RSP_7623	U5NMZ6		
RSP_0084	Q3J1S5		
RSP_2317	Q3J413		
RSP_2526	Q3J3E7	nuoK	
RSP_4069	Q3IV87		
RSP_0999	Q3IZ52		
RSP_0501	Q3J0L2	hupG	
RSP_0875	Q3IZH6	fmt	
RSP_1415	Q3IVL8		
RSP_6224	Q3J3T7		
RSP_3237	Q3IX84	lguL	
RSP_1776	Q3J5L0	greA	
RSP_2980	Q3J243	aspAT	
RSP_3501	Q3IWH9		
RSP_2208	Q3J4C1		
RSP_3307	Q3IX19		
RSP_3905	Q3HKI7	traD	
RSP_4084	Q3IV72		
RSP_1010	Q3IZ40		
RSP_0656	Q3J054		
RSP_0107	Q3J1Q2	nuoI1	
RSP_1170	Q3IYN0		
RSP_0776	Q3IZT1	LolD	
RSP_6082	Q3J264		
RSP_3843	Q3HKP3	rfbC	
RSP_0388	Q3J0X1		
RSP_0375	Q3J0Y4		
RSP_2660	Q3J319		
RSP_2506	Q3J3G7	ivdH	
RSP_1492	Q3J6F1		
RSP_7525	U5NMB3		
RSP_7379	Q3IV64		
RSP_0122	Q3J1N8	cerR	
RSP_2745	Q3J2T4		
RSP_1266	Q3IYD9	kdpB	
RSP_0198	Q3J1G5		
RSP_4309			
RSP_1512	Q3J6C9		
RSP_2285	Q3J443		
RSP_2737	Q3J2U3		
RSP_2150	Q3J4I1		
RSP_1206	Q3IYJ6		
RSP_3329	Q3IX01		
RSP_2677	Q3J302		
RSP_3793	Q3IVM7		
RSP_7366	Q3IVK5		
RSP_1717	Q3J5S1	rplD	
RSP_1046	Q3IZ04		
RSP_3901	Q3HKI3	virC1	
RSP_4159	Q3IV11		
RSP_4003	Q3IVH3	dhaL	
RSP_1721	Q3J5R7	rplV	
RSP_0904	Q3IZE8	sitA	
RSP_0406	Q3J0V4		
RSP_6024	Q3J597		
RSP_0840	Q3IZL4	leuS	
RSP_2264	Q3J466	telA	
RSP_1151	Q3IYP9		
RSP_0366	Q3J0Z3		
RSP_1703	Q3J5T4	rplK	
RSP_3553	Q3IWD0	dnaE	
RSP_0949	Q3IZA2	ostB	
RSP_2549	Q3J3C7	exoQ	
RSP_0106	Q3J1Q3	nuoH1	
RSP_7362	Q3HKM9		
RSP_3842	Q3HKP4	rfbG	
RSP_2366	Q3J3V9		
RSP_1784	Q3J5K2		
RSP_4246	Q3IUU6		
RSP_1813	Q3J5H4		
RSP_0848	Q3IZK5	xthA1	
RSP_3067	Q3IXQ1		
RSP_0246	Q3J1B6		
RSP_4194	Q3IUY9		
RSP_1574	P16670		
RSP_2849	Q3J2M3		
RSP_2311	Q3J419	groEL	
RSP_3975	Q3IVE4		
RSP_3113	Q3IXK6	dadA1	
RSP_1712	Q3J5S9	rpoC	
RSP_1506	Q3J6D8		
RSP_6109	Q53121	pufK	
RSP_0574	Q3J0D6		
RSP_2725	Q3J2V4		
RSP_3833	Q3IXW7	fadB	
RSP_1919	Q3J565		
RSP_1923	Q3J561	bioB	
RSP_0358	Q3J102	gor	
RSP_0377	Q3J0Y2		
RSP_1089	Q3IYV9		
RSP_0340	Q3J119		
RSP_1746	Q3J5P1		
RSP_7381	Q3IV28		
RSP_3908	Q3HKJ0		
RSP_0467	Q3J0P5	ubiD	
RSP_3881	Q3HKK8	flgF	
RSP_0786	Q3IZS1		
RSP_0812	Q3IZP4		
RSP_0502	Q3J0L1	hupH	
RSP_2034	Q3J4V0		
RSP_2301	Q3J429	prsA	
RSP_1094	Q3IYV4		
RSP_1514	Q3J6C7	ahcY	
RSP_6154	Q3IYA2		
RSP_3439	Q3IWP1		
RSP_1915	Q3J570		
RSP_2028	Q3J4V5		
RSP_2217	Q3J4B2		
RSP_0174	Q3J1I7	ucpA1	
RSP_2072	Q3J4R1		
RSP_3126	Q3IXJ3		
RSP_2059	Q3J4S5		
RSP_3056	Q3IXR1		
RSP_0116	Q3J1P4		
RSP_1659	Q3J5X8		
RSP_1128	Q3IYS2	dapE	
RSP_2914	Q3J2B0		
RSP_3658	Q3IW16	hpcH	
RSP_2618	Q3J359		
RSP_4057			
RSP_1275	Q3IYC9		
RSP_1691	Q3J5U5	etfB	
RSP_2336	Q3J3Z2		
RSP_4264	Q3HKF2		
RSP_0664	Q3J046		
RSP_1409	Q3IXZ6		
RSP_6258	Q3HKN8		
RSP_2977	Q3J246	prfB	
RSP_3962	Q3IVD1	pcaD	
RSP_0224	Q3J1D9		
RSP_2901	Q3J2C3		
RSP_2987	Q3J236		
RSP_6132	Q3IZR3	pqqA	
RSP_2928	Q3J295		
RSP_2834	Q3J2K7	pgpA	
RSP_0628	Q3J083		
RSP_7610	U5NMY8		
RSP_1598	Q3J642		
RSP_4042	Q3J3I4		
RSP_3563	Q3IWC0		
RSP_0836	Q3IZL8		
RSP_0586	Q3J0C4	nadD	
RSP_3152	Q3IXG6		
RSP_1690	Q3J5U6	etfA	
RSP_3437	Q3IWP3		
RSP_1782	Q3J5K4		
RSP_6146	Q3IYW7		
RSP_4073	Q3IV83		
RSP_4326			
RSP_2204	Q3J4C5		
RSP_2417	Q3J3Q6		
RSP_2802	Q3J2H2		
RSP_0968	Q3IZ83	mdh	
RSP_3128	Q3IXJ1		
RSP_0529	Q3J0I3	nifV	
RSP_3447	Q3IWN3		
RSP_1257	Q3IYE8	phbC	
RSP_6096	Q3J1N9		
RSP_4323			
RSP_0681	Q3J027		
RSP_3806	Q3IXZ3		
RSP_7607	U5NMV4		
RSP_2784	Q53143	cycG	
RSP_2611	Q3J366	ihfA	
RSP_1207	Q3IYJ5	hslO	
RSP_0907	Q3IZE4	dctR	
RSP_7391	Q3IUV1		
RSP_0476	Q3J0N6		
RSP_6242	Q3J2R1		
RSP_6040	Q3J4E2		
RSP_3124	Q3IXJ5		
RSP_1278	Q3IYC6	cbbZ	
RSP_2915	Q3J2A9	phoR	
RSP_1033	Q3IZ17		
RSP_2202	Q3J4C7		
RSP_1037	Q3IZ13	atpE	
RSP_2430	Q3J3P3		
RSP_1517	Q3J6C4	spbA	
RSP_1053	Q3IYZ7	ffh	
RSP_2358	Q3J3W7		
RSP_6192	Q3IW55		
RSP_2575	Q3J3A2		
RSP_3038	Q3IXT1		
RSP_1988	Q3J4Z6		
RSP_1754	Q3J5N3		
RSP_1254	Q3IYF1		
RSP_0403	Q3J0V7		
RSP_2188	Q3J4E4		
RSP_1683	Q3J5V3		
RSP_2769	Q3J2Q8		
RSP_3564	Q3IWB9		
RSP_0991	Q3IZ60		
RSP_1518	Q53228	prrA	
RSP_0015	Q3J201		
RSP_1669	Q3J5W7	rpoZ	
RSP_3720	Q3IVV5		
RSP_2137	Q3J4J4		
RSP_7368	Q3IVH1		
RSP_3188	Q3IXD0		
RSP_1737	Q3J5Q0	rpsM	
RSP_1135	Q3IYR5	ispA	
RSP_3180	Q3IXD9		
RSP_4018	Q3IVI8		
RSP_1005	Q3IZ46	gshA	
RSP_1294	Q3IYA9		
RSP_1043	Q3IZ07	rpmE	
RSP_2711	Q3J2W8		
RSP_0861	Q3IZJ1		
RSP_2461	Q3J3L3	fabG	
RSP_1220	Q3IYI3	hrcA	
RSP_3997	Q3IVG7		
RSP_3918	Q3HKG4		
RSP_2476	Q3J3J7		
RSP_3712	Q3IVW3		
RSP_4338			
RSP_2221	Q3J4A7	purB	
RSP_2448	Q3J3M6	glgB1	
RSP_3493	Q3IWI7		
RSP_3573	Q3IWB1	gvpA	
RSP_1197	Q3IYK5	HemH	
RSP_2715	Q3J2W4		
RSP_2828	Q3J2K1	cobW	
RSP_3882	Q3HKK7		
RSP_6032	Q3J4R7		
RSP_0092	Q3J1R7	smoF	
RSP_0009	Q3J206		
RSP_0583	Q3J0C7		
RSP_6236	Q3IX22		
RSP_0124	Q3J1N5		
RSP_1381	Q3IY23		
RSP_3444	Q3IWN6		
RSP_3879	Q3HKL0	flaF	
RSP_3104	Q3IXL5	fdh	
RSP_0711	Q3IZZ7	YbaB	
RSP_0719	Q3IZY9		
RSP_3574	Q3IWB0	hutH	
RSP_1532	Q3J6B1		
RSP_4191	Q3IUZ1	bhpP	
RSP_2699	Q3J2Y1		
RSP_4234	Q3IUV6		
RSP_1565	Q3J677	appA	
RSP_0047	Q3J1W3	cheB2	
RSP_1380	Q3IY24		
RSP_2259	Q3J471		
RSP_6235	Q3IX28		
RSP_0085	Q3J1S4		
RSP_0400	Q3J0W0		
RSP_2996	Q3J222		
RSP_0530	Q3J0I2	nifS	
RSP_3171	Q3IXE7		
RSP_0937	Q3IZB5		
RSP_0345	Q3J114		
RSP_2686	Q3J2Z3		
RSP_6141	Q3IZA4		
RSP_3499	Q3IWI1		
RSP_0410	Q3J0V0		
RSP_2796	Q3J2G5		
RSP_2161	Q3J4H0	bcrC	
RSP_1809	U5NRD1		
RSP_2110	Q3J4L9	murB	
RSP_2589	Q3J388		
RSP_1924	Q3J560		
RSP_0931	Q3IZC1	ialA	
RSP_1036	Q3IZ14	atpX	
RSP_0078	Q3J1T1	flgG	
RSP_6116	Q3J0P1		
RSP_0045	Q3J1W5	slp	
RSP_2712	Q3J2W6	fabZ	
RSP_0701	Q3J007		
RSP_2460	Q3J3L4	alr	
RSP_0019	Q3J1Z7		
RSP_1708	Q3J5S5	fusA1	
RSP_1408	Q3IXZ7	clpB	
RSP_4295			
RSP_2845	Q3J2L9		
RSP_1458	Q3J6I5		
RSP_3546	Q3IWD7		
RSP_1907	Q3J580		
RSP_0048	Q3J1W2	cheR3	
RSP_4013	Q3IVI3		
RSP_3855	Q3HKN1		
RSP_1774	Q3J5L2		
RSP_2825	Q3J2J6	cobK	
RSP_1062	Q3IYY8		
RSP_3326	Q3IX05		
RSP_4138	Q3IV26		
RSP_1614	Q3J625		
RSP_6066	Q3J2U0		
RSP_2390	Q3J3T2	acuC1	
RSP_0683	Q3J025		
RSP_7563	U5NME4		
RSP_4252	Q3IUU0		
RSP_2503	Q3J3H0	glmU	
RSP_1986	Q3J4Z8	gatB	
RSP_3151	Q3IXG7		
RSP_3696	Q3IVX8	cysA	
RSP_1995	Q9ZFA3	gltX	
RSP_0005	Q3J210	guaA	
RSP_3973	Q3IVE2		
RSP_1114	Q3IYT5		
RSP_3600	Q3IW81	miaB	
RSP_0519	Q3J0J3		
RSP_2665	Q3J314		
RSP_3456	Q3IWM4		
RSP_2071	Q3J4R2		
RSP_0497	Q3J0L6		
RSP_6021	Q3J5F8		
RSP_1348	Q3IY56		
RSP_3644	Q3IW28		
RSP_3774	Q3IVN8		
RSP_0462	Q3J0Q0		
RSP_1453	Q3J6J0		
RSP_3957	Q3IVC7		
RSP_0101	Q3J1Q8	nuoB1	
RSP_0650	Q3J060		
RSP_3358	Q3IWX3	gpX	
RSP_1837	Q3J5E8		
RSP_0788	Q3IZR9		
RSP_0181	Q3J1I1		
RSP_1613	Q3J626		
RSP_2853	Q3J2M7		
RSP_2007	Q3J4X7		
RSP_6223	Q3J3X9		
RSP_3025	Q3IXU5		
RSP_2728	Q3J2V1		
RSP_3510	Q3IWH1		
RSP_2451	Q3J3M3		
RSP_4103	Q3IV62		
RSP_2756	Q3J2S3		
RSP_4278	Q3HKE1	yeaM	
RSP_0954	Q3IZ97		
RSP_2885	Q9RNH6	glgA	
RSP_1626	Q3J613		
RSP_3757	Q3IVS1		
RSP_3706	Q3IVW8		
RSP_1281	Q3IYC3	cbbS	
RSP_3200	Q3IXB8		
RSP_3108	Q3IXL1		
RSP_2652	Q3J327		
RSP_1872	Q3J5B2		
RSP_2813	Q3J2I3	mttB	
RSP_3492	Q3IWI9		
RSP_2020	Q3J4W3		
RSP_0535	Q3J0H7		
RSP_2867	Q3J2F6	rpoN4	
RSP_0578	Q3J0D2		
RSP_3135	Q3IXI3		
RSP_0922	Q3IZD0		
RSP_1731	Q3J5Q6	rplR	
RSP_6084	Q3J1Y5		
RSP_2537	Q3J3D9	prfC	
RSP_2409	Q3J3R4	rluD	
RSP_3210	Q3IXA6	qxtB	
RSP_0841	Q3IZL3		
RSP_2312	Q3J418		
RSP_1362	Q3IY42		
RSP_6256	Q3J144	pucA	
RSP_2057	Q3J4S7		
RSP_0850	Q3IZK2		
RSP_1844	Q3J5E1		
RSP_1990	Q3J4Z4		
RSP_3956	Q3IVC6		
RSP_3199	Q3IXB9		
RSP_7280	Q3IUZ5		
RSP_2876	Q3J2E7		
RSP_0418	Q3J0U0		
RSP_2619	Q3J358	trmU	
RSP_0087	Q3J1S2		
RSP_6230	Q3IYZ6		
RSP_3093	Q3IXM5		
RSP_0641	Q3J069		
RSP_2578	Q3J399	xoxF	
RSP_3797	Q3IVN1		
RSP_7558	U5NMV8		
RSP_6007	Q3J649		
RSP_3652	Q3IW21		
RSP_0334	Q3J124		
RSP_0130	Q3J1M9	metI	
RSP_2547	Q3J3C9	exoY	
RSP_1214	Q3IYI9		
RSP_1965	Q3J521		
RSP_1510	Q3J6D1		
RSP_0423	Q3J0T5		
RSP_1066	Q3IYY4		
RSP_2571	Q3J3A6		
RSP_3730	Q3IVU6		
RSP_4186	Q3IUZ6	repA	
RSP_2251	Q3J479		
RSP_0439	Q3J0S2		
RSP_1489	Q3J6F4		
RSP_6195	Q3IW39		
RSP_3599	Q3IW82		
RSP_3694	Q3IVY0		
RSP_2704		miaA	
RSP_0691	Q3J017	rdxH	
RSP_3080	Q3IXN8		
RSP_3285	Q3IX42	iolE	
RSP_0919	Q3IZD3		
RSP_2936	Q3J288	hutU	
RSP_2650	Q3J330		
RSP_3950	Q3IVC0	aapP	
RSP_6215	Q3J444		
RSP_3909	Q3HKJ1		
RSP_0156	Q3J1K6		
RSP_1358	Q3IY46		
RSP_2288	Q3J440		
RSP_2044	Q3J4T9		
RSP_2130	Q3J4K0		
RSP_2173	Q3J4G0		
RSP_0613	Q3J097		
RSP_3969	Q3IVD8		
RSP_2287	Q3J441		
RSP_0573	Q3J0D7	phoB	
RSP_0522	Q3J0J0		
RSP_3090	Q3IXM8	phnA	
RSP_3036	Q3IXT3		
RSP_6252	Q3IX49		
RSP_7614	U5NMV6		
RSP_7577	U5NMF5		
RSP_7628	U5NN01		
RSP_1202	Q3IYK0	TrmA	
RSP_0603	Q3J0A7		
RSP_7371	Q3IVC8		
RSP_0785	Q3IZS2		
RSP_7372	Q3IVA4		
RSP_1433	Q3J6L0		
RSP_0517	Q3J0J5		
RSP_0720	Q3IZY8	pssA	
RSP_0065	Q3J1U5	fliR	
RSP_0066	Q3J1U4	flhB	
RSP_2085	Q3J4P4		
RSP_4212	Q3IUX4		
RSP_0905	Q3IZE7	sitB	
RSP_0813	Q3IZP3		
RSP_0524	Q3J0I8		
RSP_0290	Q3J171		
RSP_4024	Q3IVJ3		
RSP_0637	Q3J073		
RSP_3982	Q3IVF2		
RSP_3809	Q3IXZ0		
RSP_1793	Q9ZAQ8		
RSP_2201	Q3J4C8		
RSP_4114	Q3IV45	napF	
RSP_2897	Q3J2C7		
RSP_3939	Q3IVA9		
RSP_4342		rnpB	
RSP_1159	Q3IYP1	galU	
RSP_1283	Q3IYC1	cfxA	
RSP_2197	Q3J4D2		
RSP_0752	Q3IZV4		
RSP_3302	Q3IX24	cheY4	
RSP_2140	Q3J4J1		
RSP_0067	Q3J1U3		
RSP_1852	Q3J5D3		
RSP_1134	Q3IYR6	Dxs	
RSP_1867	Q3J5B8		
RSP_3194	Q3IXC4	rnfC	
RSP_2970	Q3J253		
RSP_4148	Q3IV21		
RSP_1060	Q3IYZ0	rnpA	
RSP_1812	Q3J5H5		
RSP_0705	Q3J003		
RSP_3966	Q3IVD5		
RSP_2658	Q3J321		
RSP_4242	Q3IUV0		
RSP_2302	Q3J428		
RSP_7254	Q3IVA2		
RSP_0794	Q3IZR2	catR	
RSP_0128	Q3J1N1	opgC	
RSP_3275	Q3IX51		
RSP_0252	Q3J1B0		
RSP_1658	Q3J5X9		
RSP_3702	Q3IVX2		
RSP_7646	U5NRQ3		
RSP_3253	Q3IX72		
RSP_2548	Q3J3C8	exoF	
RSP_3929	Q3HKH4	atpD	
RSP_0648	Q3J062	thiE	
RSP_2380	Q3J3U6	catC	
RSP_0034	Q3J1Y1	flhA	
RSP_3980	Q3IVF0		
RSP_2641	Q3J338		
RSP_3761	Q3IVR7		
RSP_3190	Q3IXC8		
RSP_3558	Q3IWC5		
RSP_2791	Q3J2G0		
RSP_2639	Q3J340		
RSP_0068	Q3J1U1	rpoN2	
RSP_3783	Q3IVP8		
RSP_2232	Q3J496		
RSP_1483	Q3J6G0		
RSP_7541	U5NMC4		
RSP_1657	Q3J5Y0		
RSP_4132	Q3IV30		
RSP_2972	Q3J251		
RSP_3651	Q3IW22		
RSP_2482	Q3IV50		
RSP_2674	Q3J306		
RSP_3832	Q3IXW8	cxp	
RSP_2475	Q3J3J8		
RSP_3736	Q3IVU0		
RSP_1652	Q3J5Y7		
RSP_3483	Q3IWJ8		
RSP_2874	Q3J2E9		
RSP_0049	Q3J1W1	cheA4	
RSP_0777	Q3IZT0	LolE	
RSP_3454	Q3IWM6		
RSP_7505	U5NMQ6		
RSP_2014	Q3J4X0		
RSP_0482	Q3J0N0	kduI	
RSP_2293	Q3J437	clpA	
RSP_1123	Q3IYS6	DnaE	
RSP_3218	Q3IXA1		
RSP_1329	Q3IY74	fliE1	
RSP_7211	Q3IV51	repB	
RSP_2213	Q3J4B6		
RSP_2667	Q3J312		
RSP_3364	Q3IWW7	proC	
RSP_3585	Q9X4E5		
RSP_1914	Q3J571		
RSP_1743	Q3J5P4		
RSP_1980	Q3J504	glcB	
RSP_1897	Q3J589	mgtE	
RSP_1295	Q3IYA8		
RSP_7624	U5NRH9		
RSP_2222	Q3J4A6		
RSP_7594	U5NMU4		
RSP_3197	Q3IXC1	rnfE	
RSP_0839	Q3IZL5		
RSP_3520	Q3IWG1		
RSP_1158	Q3IYP2	PtsN	
RSP_4043	Q3J3I5		
RSP_3828	Q3IXX2		
RSP_1243	Q3IYG0		
RSP_4333			
RSP_1137	Q3IYR3		
RSP_3434	Q3IWP6		
RSP_4251	Q3IUU1		
RSP_4219	Q3IUX0		
RSP_4266	Q3HKF0		
RSP_0398	Q3J0W2		
RSP_4312			
RSP_0315	Q02443	pucC	
RSP_1847	Q3J5D8	PurD	
RSP_0868	Q3IZI3		
RSP_3949	Q3IVB9	ansB	
RSP_4117	Q53177	napB	
RSP_0883	Q3IZG8		
RSP_2681	Q3J2Z8	rpoE	
RSP_0468	Q3J0P4		
RSP_3567	Q3IWB6	znuB	
RSP_1327	Q3IY76		
RSP_3023	Q3IXU6		
RSP_0806	Q3IZP9	DppB	
RSP_0355	Q3J105		
RSP_2815	Q3J2I7	xerD	
RSP_2964	Q3J258		
RSP_2077	Q3J4Q3		
RSP_0507	Q3J0K6		
RSP_0509	Q3J0K4	hypD	
RSP_0765	Q3IZU0		
RSP_2385	Q3J3T8		
RSP_3322	Q3IX09	acoR	
RSP_3990	Q3IVG1		
RSP_0595	Q3J0B5		
RSP_2541	Q3J3D4	tatC	
RSP_3306	Q3IX20		
RSP_2912	Q3J2B2		
RSP_4112	Q3IV47		
RSP_4060	Q3IV98	blrA	
RSP_1231	P52156	rho	
RSP_2864	Q3J2N7	cbbE	
RSP_2790	Q3J2F9		
RSP_7555	U5NRI8		
RSP_3849	Q3HKN7		
RSP_7587	U5NMX5		
RSP_0958	Q3IZ93		
RSP_1911	Q3J574		
RSP_2913	Q3J2B1		
RSP_1593	Q3J647		
RSP_0281	Q9RFD3	bchE	
RSP_0587	Q3J0C3		
RSP_2783	Q3J2P4	lipA	
